"","cpg","t","p.value","conf.int_0.025","conf.int_0.975","delta_M","UCSC_RefGene_Name","Regulatory_Feature_Group","Relation_to_Island"
"53","cg00046877",-2.54481810289635,0.0383929478238206,-0.149542645150802,-0.00548874255325688,-0.0775156938520292,"SEPT5","","S_Shore"
"54","cg00047003",-2.91705478122941,0.0224339210344547,-0.362568564049355,-0.0379223997942094,-0.200245481921782,"LOC100128233","Unclassified","OpenSea"
"55","cg00047081",2.7094841482247,0.0302215492642469,0.0451618697617641,0.664490782917044,0.354826326339404,"NA","","OpenSea"
"56","cg00048525",-3.50294351579374,0.00995349626539142,-0.44263641240989,-0.085872302674299,-0.264254357542094,"LOC100130691","","OpenSea"
"57","cg00048743",2.40550010521149,0.0470841687929356,0.0073422583703164,0.856825787979836,0.432084023175076,"PCDHGA4","Unclassified","S_Shelf"
"58","cg00049533",-2.77964610338863,0.027312157258173,-0.257916295693939,-0.0208077902716704,-0.139362042982805,"PRPF40B","","OpenSea"
"59","cg00050375",3.70864495743933,0.00756831276141155,0.0567823415887862,0.256584177079853,0.15668325933432,"ABCC10","","OpenSea"
"60","cg00052853",-2.99974114125591,0.0199494297906722,-0.377573055282258,-0.0447029624065422,-0.2111380088444,"LOC285205","","N_Shore"
"61","cg00056508",-4.92694277868775,0.00170016592946697,-0.532622863426641,-0.187168193783984,-0.359895528605312,"HMCN2","","OpenSea"
"62","cg00056628",-2.43936875814121,0.0448004246851481,-0.38025061916588,-0.00591625442349661,-0.193083436794688,"STRA13","Promoter_Associated","Island"
"63","cg00057092",-2.68586066324522,0.0312726381712231,-0.354187495710931,-0.022528118011019,-0.188357806860975,"C15orf41","","OpenSea"
"64","cg00058644",-5.15112372882921,0.00132236402387827,-0.431943870957998,-0.160145254172341,-0.296044562565169,"NA","","N_Shelf"
"65","cg00058786",-2.42438836321501,0.045796192068066,-0.723170704677393,-0.00902475273976742,-0.36609772870858,"WNT10B","","S_Shore"
"66","cg00059399",-2.84036493892146,0.0250315168228262,-0.353971327302807,-0.0323532972657423,-0.193162312284275,"NA","","Island"
"67","cg00060627",2.51721663288484,0.0399728614280276,0.0130524791766448,0.417583931444001,0.215318205310323,"KCNS3","","OpenSea"
"68","cg00060734",-3.08583474511895,0.0176700024194566,-0.581144415706287,-0.0768976431369112,-0.329021029421599,"MAP3K10","","N_Shelf"
"69","cg00061233",-3.00989828558353,0.0196649641581272,-0.417832972340034,-0.0501657153228442,-0.233999343831439,"GPR161","Unclassified","OpenSea"
"70","cg00061309",4.09276049727933,0.00461489180141655,0.10083403614903,0.376778259712555,0.238806147930792,"PSMA1","Promoter_Associated","S_Shore"
"71","cg00063392",3.08746561860428,0.0176295937556694,0.0314933637045652,0.237541260182693,0.134517311943629,"FAM188B","","OpenSea"
"72","cg00064020",-3.71839000559219,0.00747187985041406,-0.215090276161814,-0.0478680202898106,-0.131479148225812,"AP2M1","","S_Shore"
"73","cg00064392",3.42961450768623,0.0109909606743369,0.0780555501072831,0.424672893691508,0.251364221899395,"PLAC9","Unclassified","OpenSea"
"74","cg00065921",-3.18516458834477,0.0153797303326833,-0.689619453565485,-0.10196074030552,-0.395790096935502,"CEBPZ","Promoter_Associated","N_Shore"
"75","cg00066722",-4.17360965398233,0.00417033218629591,-0.367072844874431,-0.101560976187351,-0.234316910530891,"EBNA1BP2","","N_Shelf"
"76","cg00067702",2.8285187535376,0.02546021580487,0.0196886460095515,0.22040777348371,0.120048209746631,"TENM2","","OpenSea"
"77","cg00068155",-3.29115477689349,0.0132814011738402,-0.556139248247994,-0.0911068107902132,-0.323623029519104,"CPNE4","Unclassified","Island"
"78","cg00069760",-3.08450435104201,0.0177030390126478,-0.532517448804778,-0.0703504618736052,-0.301433955339192,"NA","","OpenSea"
"79","cg00071012",-2.67900476040882,0.0315847741055167,-0.271385242068015,-0.0169160400742176,-0.144150641071116,"NA","","OpenSea"
"80","cg00071343",-2.66818199497754,0.0320841455109452,-0.346453472513889,-0.0208966189341779,-0.183675045724033,"NA","","OpenSea"
"81","cg00071442",2.5555036526044,0.0377987754184779,0.0137931975240872,0.355534938116422,0.184664067820255,"ESR2","Promoter_Associated","Island"
"82","cg00071596",2.5649724428839,0.037280218373632,0.0271110065757087,0.667070301649747,0.347090654112728,"AAMDC","","S_Shelf"
"83","cg00072271",-2.70059785337825,0.0306125334530804,-0.513988468933863,-0.0340925932970305,-0.274040531115447,"RAB3GAP2","","OpenSea"
"84","cg00072689",-2.6644044099325,0.0322603790014487,-0.255327908517038,-0.0152200844328794,-0.135273996474959,"LOC404266","","OpenSea"
"85","cg00073550",-2.84467705616413,0.0248773582142364,-0.162404027378052,-0.0149660202416062,-0.0886850238098292,"NA","","S_Shelf"
"86","cg00076107",-4.1298881409539,0.00440460473299871,-0.381507345260493,-0.103696952043276,-0.242602148651884,"PITPNM2","","OpenSea"
"87","cg00077606",-4.05743208164908,0.00482523274833388,-0.396742960598183,-0.104578589064056,-0.25066077483112,"C5orf42","","N_Shore"
"88","cg00079563",-2.48397532520331,0.0419651030769045,-0.276623387796489,-0.00680924415315591,-0.141716315974822,"ARFGAP3","Promoter_Associated","Island"
"89","cg00079598",-4.14669108590795,0.00431290502762745,-0.186083208579964,-0.0509286829534184,-0.118505945766691,"OR6M1","","OpenSea"
"90","cg00081381",-2.92964627265632,0.022035369187493,-0.285921680001587,-0.0305145052109499,-0.158218092606269,"HHIPL1","","OpenSea"
"91","cg00081404",-2.95052156103859,0.0213910183918029,-0.189135659951725,-0.0208487364584852,-0.104992198205105,"NA","","N_Shore"
"92","cg00082939",2.72418792117068,0.0295860270211367,0.0404392399900491,0.572326166768305,0.306382703379177,"C10orf41","Unclassified_Cell_type_specific","Island"
"93","cg00083685",-3.06497324435748,0.018195677204444,-0.518427130980807,-0.0668705036193031,-0.292648817300055,"TFF2","Unclassified_Cell_type_specific","OpenSea"
"94","cg00085199",2.6363127943697,0.0336029750400868,0.0177272937015694,0.326304079261931,0.17201568648175,"TRAPPC9","","N_Shore"
"95","cg00085448",4.0857294007541,0.00465594041251688,0.0627964602581862,0.235348419576938,0.149072439917562,"OAS2","Promoter_Associated","OpenSea"
"96","cg00086429",2.40242939031564,0.047297041170302,0.0028113930619168,0.354503699428121,0.178657546245019,"NRP2","","OpenSea"
"97","cg00086926",-2.84888183096198,0.0247279992842516,-0.656768289343318,-0.0610040569566172,-0.358886173149968,"PKNOX2","","OpenSea"
"98","cg00087646",-2.60357241619773,0.0352414300420683,-0.430554987979196,-0.020707780109858,-0.225631384044527,"NA","","OpenSea"
"99","cg00087792",2.68559833797122,0.0312845219041571,0.0403770630327171,0.635294762043996,0.337835912538356,"NA","Unclassified_Cell_type_specific","OpenSea"
"100","cg00089107",-2.54968647375304,0.0381210510942642,-0.214661594389481,-0.00808368739593392,-0.111372640892707,"CNR2","","OpenSea"
"101","cg00089219",-3.16713150394109,0.0157707515487342,-0.509432692327263,-0.073904823033261,-0.291668757680262,"NA","","OpenSea"
"102","cg00089425",-2.95425703590012,0.0212778344124172,-0.417642549299792,-0.0462984086085748,-0.231970478954183,"GABRR3","","OpenSea"
"103","cg00089528",-2.44444143222749,0.0444682989819697,-0.24240029972026,-0.00402317410090136,-0.123211736910581,"NA","Unclassified_Cell_type_specific","N_Shore"
"104","cg00089896",-2.62968439211578,0.0339281709420069,-0.749632670521091,-0.0397848341309969,-0.394708752326044,"PLEC","","Island"
"105","cg00090787",-2.65066144497653,0.0329100802088429,-0.344778341766195,-0.0196637709564111,-0.182221056361303,"RPL4","","OpenSea"
"106","cg00091098",-3.09421963016762,0.0174632916501861,-0.134231949670399,-0.0179406138475298,-0.0760862817589645,"FOXP1","","OpenSea"
"107","cg00091129",2.93454995421694,0.0218821863828984,0.0633044904406647,0.588605710025896,0.32595510023328,"SPATA6L","Promoter_Associated","S_Shelf"
"108","cg00091783",-2.7285582391369,0.0293998408739507,-0.370170691463426,-0.0264505927406792,-0.198310642102053,"QARS","","OpenSea"
"109","cg00092235",-5.52590870072522,0.000882036142566799,-0.290536738147088,-0.116401424055422,-0.203469081101255,"NA","","OpenSea"
"110","cg00093698",-3.84366188280159,0.00634434190004144,-0.468011305005901,-0.11149716958115,-0.289754237293525,"IFITM2","","S_Shelf"
"111","cg00093829",2.49890285593621,0.0410580803018946,0.0195956408636363,0.709747699536334,0.364671670199985,"PFKFB3","Unclassified_Cell_type_specific","S_Shore"
"112","cg00094155",-2.72230917349361,0.0296664449327545,-0.342723783125914,-0.0240984340381585,-0.183411108582036,"CHKB-CPT1B","Promoter_Associated","Island"
"113","cg00094303",-2.67860640625586,0.0316030100330692,-0.453772402737824,-0.0282510252662211,-0.241011714002023,"CDH11","","OpenSea"
"114","cg00094397",2.42312294535485,0.0458813398690878,0.00413203739215959,0.338181063024403,0.171156550208281,"NA","","OpenSea"
"115","cg00094620",-2.755430450591,0.0282816503870764,-0.46355148162289,-0.0353821986502928,-0.249466840136591,"DLEU1","","OpenSea"
"116","cg00095688",-2.68721169235399,0.0312115090812376,-0.157719926058779,-0.0100712825730836,-0.0838956043159313,"PRKCZ","Unclassified_Cell_type_specific","N_Shore"
"117","cg00096458",-2.69375175222404,0.0309173539893749,-0.472901732931668,-0.0307697500712769,-0.251835741501472,"NA","","OpenSea"
"118","cg00097518",3.37224315145872,0.0118838539061577,0.0729801200009946,0.415511530758501,0.244245825379748,"NA","","N_Shore"
"119","cg00097550",-2.59842688629509,0.0355063864560748,-0.189321877245087,-0.00891869788904206,-0.0991202875670645,"NA","","N_Shore"
"120","cg00098112",2.72331253119675,0.0296234688045986,0.0171828077262937,0.243735422742936,0.130459115234615,"YAF2","","Island"
"121","cg00098819",-2.6294199830465,0.0339412108218517,-0.526129830544952,-0.027896615803371,-0.277013223174162,"NA","","S_Shelf"
"122","cg00099023",-3.76618343502834,0.00701787143457517,-0.625916245018767,-0.143090226624126,-0.384503235821447,"WDR51A","Promoter_Associated","Island"
"123","cg00099100",-2.46407555388212,0.0432064575942066,-0.525296264511523,-0.0108189367113201,-0.268057600611422,"ITGA8","","OpenSea"
"124","cg00099473",-2.50060671240681,0.0409558443600924,-0.223111858465497,-0.00623594229655818,-0.114673900381027,"HYDIN","","OpenSea"
"125","cg00100420",4.22789951147316,0.00389825702004539,0.13142110210906,0.464985908028381,0.29820350506872,"NA","","OpenSea"
"126","cg00100428",-3.96206621652627,0.00544725689092244,-0.475977905802675,-0.120180856791055,-0.298079381296865,"NA","Unclassified","OpenSea"
"127","cg00101583",-2.54159819166318,0.038573880514357,-0.415584862053054,-0.0149906962682134,-0.215287779160634,"LRTOMT","","N_Shore"
"128","cg00101602",3.22700348595849,0.014511861363835,0.0724514275423187,0.469771761339764,0.271111594441042,"ASCC1","","OpenSea"
"129","cg00102439",-3.54577518742316,0.00939680301020638,-0.671373237489053,-0.13416912611979,-0.402771181804421,"NA","","Island"
"130","cg00103276",-3.56257438045072,0.00918772865154968,-0.284159887066905,-0.0574317471811625,-0.170795817124034,"PRMT7","","OpenSea"
"131","cg00104839",3.12272465217671,0.0167796043347795,0.0876412178559667,0.634372360648451,0.361006789252209,"LOC143666","Promoter_Associated","Island"
"132","cg00105570",-2.42571739602496,0.0457069382754698,-0.152380505684149,-0.00194336958138245,-0.0771619376327657,"RAG1","","OpenSea"
"133","cg00106499",4.46142914275837,0.00293100657875878,0.0757894620372884,0.246729162439189,0.161259312238239,"POLD2","Promoter_Associated","Island"
"134","cg00107016",2.45960166762845,0.0434907072246753,0.0042759159071055,0.217188308636674,0.11073211227189,"HAP1","Unclassified_Cell_type_specific","Island"
"135","cg00107577",-2.87123347265983,0.0239497396096259,-0.251130750867652,-0.0242988180319975,-0.137714784449825,"MCFD2","","OpenSea"
"136","cg00108164",3.61496778611209,0.00856734982318896,0.0419638698695919,0.200686303576532,0.121325086723062,"ACP1","","Island"
"137","cg00108282",-2.56972645231131,0.0370226501037308,-0.365869655212547,-0.0152078107056413,-0.190538732959094,"NA","","OpenSea"
"138","cg00108459",3.22329563547693,0.0145866163777448,0.0515658691816512,0.335571851236935,0.193568860209293,"HK1","","OpenSea"
"139","cg00109545",-2.47034695831638,0.0428112167763995,-0.265909142978176,-0.00581443676036545,-0.13586178986927,"BRE","","OpenSea"
"140","cg00111335",3.92495515375211,0.00571256115901866,0.0401308570624341,0.161764540937709,0.100947699000072,"NA","","OpenSea"
"141","cg00111823",-2.44165468515087,0.04465044273888,-0.160096269734978,-0.00256586961161128,-0.0813310696732946,"SLC16A8","","S_Shore"
"142","cg00113117",2.9450915118225,0.0215566849351523,0.0379387871820822,0.347037964321777,0.19248837575193,"NA","","S_Shelf"
"143","cg00113951",-3.28544675949189,0.0133862151540417,-0.318821400251664,-0.051960040993411,-0.185390720622538,"CABP1","Unclassified","N_Shore"
"144","cg00114726",-2.37402056098097,0.0493137764530799,-0.381316656752494,-0.000756116869575675,-0.191036386811035,"WWTR1","","OpenSea"
"145","cg00114784",-2.55784602969283,0.0376698039457155,-0.198021868216397,-0.00777295449094546,-0.102897411353671,"NA","","OpenSea"
"146","cg00115040",3.12432189005653,0.0167421484277071,0.0278104784603042,0.200935491586885,0.114372985023594,"NA","Promoter_Associated","Island"
"147","cg00115089",-4.17260663404175,0.00417555095337261,-0.292464058637709,-0.0808859094572386,-0.186674984047474,"NA","","OpenSea"
"148","cg00115964",-2.9425113232536,0.0216358796430322,-0.422043534815418,-0.045955770115204,-0.233999652465311,"ABCC1","","OpenSea"
"149","cg00116234",-2.45265201401086,0.0439360757694993,-0.481368416293354,-0.00879621226783159,-0.245082314280593,"ADAMTSL1","","OpenSea"
"150","cg00118071",-2.86127316128279,0.0242933101285762,-0.538758184832214,-0.0512014767883188,-0.294979830810267,"NA","","OpenSea"
"151","cg00118719",-2.3715862721875,0.0494906265116432,-0.492546194548886,-0.000724021183831044,-0.246635107866359,"FBXO33","","Island"
"152","cg00119181",-2.66582188605266,0.0321941323047588,-0.18543524806709,-0.0111029233859226,-0.0982690857265064,"SNCA","Unclassified_Cell_type_specific","Island"
"153","cg00119364",-2.86984087202903,0.0239974663643753,-0.316938053896367,-0.0305900161135036,-0.173764035004935,"NA","Unclassified","OpenSea"
"154","cg00120040",-3.30335054225521,0.0130603932000033,-0.324560584886624,-0.0537535125026564,-0.18915704869464,"MYO5B","","OpenSea"
"155","cg00123181",-3.12805898547347,0.0166548597090188,-0.276419889375667,-0.0384199371376013,-0.157419913256634,"SLC44A4","","S_Shore"
"156","cg00124525",-2.67169546792999,0.0319211344068329,-0.273040091102645,-0.0166476231758488,-0.144843857139247,"NA","","OpenSea"
"157","cg00125522",-3.65291320055894,0.00814642046471885,-0.290759890402115,-0.0622485122171883,-0.176504201309652,"NA","","OpenSea"
"158","cg00126887",-2.917256459488,0.0224274777414491,-0.301454222160727,-0.0315405291192064,-0.166497375639967,"NA","Unclassified","N_Shelf"
"159","cg00127037",-2.59141147766296,0.0358709640370424,-0.371232106599737,-0.0169875086224582,-0.194109807611098,"NA","","OpenSea"
"160","cg00127214",2.77796837372726,0.02737818938215,0.0266552110983891,0.331628985826799,0.179142098462594,"BRMS1L","Promoter_Associated","Island"
"161","cg00128530",2.66249008286948,0.0323500719857454,0.0317052013760461,0.535092164251882,0.283398682813964,"RSL24D1","Promoter_Associated","S_Shore"
"162","cg00128590",-3.32181454811133,0.0127332700649126,-0.421581065135946,-0.0709641515468483,-0.246272608341397,"TBC1D2","","OpenSea"
"163","cg00130060",2.62139405732185,0.0343395166404099,0.0192506245747124,0.373813292863715,0.196531958719214,"ZFPM2","","OpenSea"
"164","cg00130468",2.79812664886454,0.0265957616761298,0.0223904162399424,0.266656291480461,0.144523353860202,"KCND3","","OpenSea"
"165","cg00130569",-2.53173328506514,0.0391337177534758,-0.541847612819783,-0.0184928551866786,-0.280170234003231,"PAN3-AS1","Promoter_Associated","Island"
"166","cg00133476",2.67841012791102,0.0316119993375629,0.0119770692606863,0.192490410199606,0.102233739730146,"NA","","OpenSea"
"167","cg00133595",2.58462436507084,0.0362273759758914,0.0267855177976787,0.602582356940473,0.314683937369076,"TRIM72","","Island"
"168","cg00133966",-3.02147789159318,0.0193459013327814,-0.819814262702815,-0.0999791627163717,-0.459896712709594,"NA","","OpenSea"
"169","cg00134731",-3.04143911105304,0.0188087243378932,-0.247359285288849,-0.0309682718603995,-0.139163778574624,"NA","","OpenSea"
"170","cg00134887",2.41521876640679,0.0464168864415192,0.0043816851306831,0.413953314029391,0.209167499580037,"SLC25A28","","N_Shore"
"171","cg00135430",-2.98783963054945,0.0202883106603376,-0.170157022584652,-0.019812272562181,-0.0949846475734165,"ACER3","","OpenSea"
"172","cg00142036",2.5734849326347,0.0368203245036397,0.0147054668379097,0.347682486183512,0.181193976510711,"SEPHS1","","OpenSea"
"173","cg00142239",-3.13507154576951,0.0164923714440995,-0.555429410091323,-0.0778095919989381,-0.316619501045131,"DLGAP2","","N_Shore"
"174","cg00142683",3.83924220774314,0.00638080788453919,0.0677459440269737,0.285014018818945,0.176379981422959,"UBE2A","Promoter_Associated","Island"
"175","cg00144451",2.53334526661261,0.0390416660328684,0.0036927825105481,0.107201442404202,0.0554471124573752,"COPS6","Gene_Associated_Cell_type_specific","S_Shelf"
"176","cg00144480",-2.93927798442075,0.0217355564058293,-0.22581049465757,-0.0244655421409563,-0.125138018399263,"NA","Unclassified_Cell_type_specific","OpenSea"
"177","cg00145325",2.6274809291244,0.0340369987222287,0.0243723017395384,0.462872371828245,0.243622336783892,"NA","","OpenSea"
"178","cg00145849",2.51032328065964,0.0403778232028215,0.0112768044085898,0.377310886527075,0.194293845467832,"UBE2K","Promoter_Associated","Island"
"179","cg00146350",-2.69255071929385,0.0309711556061601,-0.401422041809869,-0.0260297326048381,-0.213725887207354,"PTK2B","","OpenSea"
"180","cg00146755",-2.56857529702518,0.0370848490579487,-0.347127923769468,-0.0143511532938891,-0.180739538531679,"NA","Gene_Associated","N_Shore"
"181","cg00147665",-2.45281941668302,0.0439252928304959,-0.361149032712961,-0.00661172205749912,-0.18388037738523,"RADIL","","OpenSea"
"182","cg00148223",-2.61162000191991,0.0348311495972313,-0.568256364877539,-0.0282053894605385,-0.298230877169039,"NA","","N_Shore"
"183","cg00148892",-2.83081778861128,0.0253764164024379,-0.346125094869795,-0.031058239314296,-0.188591667092045,"GATA6","","Island"
"184","cg00149473",-2.37852993697162,0.0489878768588965,-0.179754297912497,-0.000526992506018711,-0.090140645209258,"NA","Unclassified","Island"
"185","cg00149492",-2.521492561292,0.0397237747157527,-0.409492395020114,-0.0131467139041983,-0.211319554462156,"TFAP2E","Unclassified_Cell_type_specific","N_Shore"
"186","cg00150307",-2.48500716764678,0.0419017470556218,-0.399720756064865,-0.00992231080314604,-0.204821533434006,"PRKCE","","OpenSea"
"187","cg00151250",-3.32127058317045,0.012742780632358,-0.376113892314465,-0.0632808002600022,-0.219697346287234,"NECAB1","","N_Shore"
"188","cg00152777",2.72812092301512,0.0294184162852216,0.0316244346483814,0.443071971814898,0.23734820323164,"ZP1","","OpenSea"
"189","cg00153158",3.23283136974844,0.0143951911135806,0.0594609592016221,0.383353319010442,0.221407139106032,"NA","","OpenSea"
"190","cg00154430",-2.46975229275825,0.0428485339727656,-0.281255540531099,-0.00611616488118169,-0.143685852706141,"LINC01356","","S_Shore"
"191","cg00154848",2.84945601254211,0.0247076770095268,0.0371057340793277,0.39905033319276,0.218078033636044,"HTR2A","","OpenSea"
"192","cg00155429",2.84897695553959,0.0247246312799908,0.0165554957253032,0.178204337035343,0.0973799163803232,"TPM3","Promoter_Associated","Island"
"193","cg00156194",-2.51948753420883,0.0398403738040144,-0.318992726802982,-0.010114482012259,-0.164553604407621,"HRASLS2","","OpenSea"
"194","cg00156990",-2.71375136238457,0.0300356561385542,-0.380380397843137,-0.0261503125005745,-0.203265355171856,"NA","","OpenSea"
"195","cg00157515",-3.00226782192827,0.019878260999603,-0.291456407367309,-0.0346281053624612,-0.163042256364885,"LOC100132215","Unclassified_Cell_type_specific","Island"
"196","cg00158434",-3.63269697325062,0.00836781763783017,-0.542789923071047,-0.114767421859269,-0.328778672465158,"ALMS1P","","OpenSea"
"197","cg00158539",-2.87851318666453,0.0237018751250331,-0.386626408120431,-0.0378939204778234,-0.212260164299127,"MYT1L","Unclassified_Cell_type_specific","OpenSea"
"198","cg00161243",2.65344348327894,0.0327774668594776,0.0176042223747468,0.305863220328131,0.161733721351439,"LINC00437","","OpenSea"
